Latitude,Longitude,Survey,Year,Community,Province,Result,traps
49.30051,-124.3874,Gypsy Moth,2017,COOMBS,BRITISH COLUMBIA,Not Detected,0
49.30069,-123.03227,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30096,-122.95554,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30116,-123.01611,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30131,-124.18887,Gypsy Moth,2017,NANOOSE,BRITISH COLUMBIA,Not Detected,0
49.30147,-124.41792,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.30183,-124.3558,Gypsy Moth,2017,COOMBS,BRITISH COLUMBIA,Not Detected,0
49.30204,-122.95901,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30207,-124.55308,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.3021,-123.02026,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.3021,-122.87712,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.30219,-123.04159,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30235,-123.03023,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.3025,-121.78801,Gypsy Moth,2017,HARRISON HOT SPRINGS,BRITISH COLUMBIA,Not Detected,0
49.30264,-115.11463,Gypsy Moth,2017,ELKO,BRITISH COLUMBIA,Not Detected,0
49.30268,-124.29473,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.30363,-123.02007,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30376,-122.95194,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30388,-122.9665,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30406,-124.3295,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.30418,-123.0108,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30438,-123.03458,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30493,-122.95563,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30494,-119.57081,Gypsy Moth,2017,OKANAGAN FALLS,BRITISH COLUMBIA,Not Detected,0
49.30507,-122.96294,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30521,-122.92914,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.30585,-122.94955,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30653,-123.00229,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30698,-122.95145,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.3072,-124.47128,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.30732,-124.20605,Gypsy Moth,2017,NANOOSE BAY,BRITISH COLUMBIA,Not Detected,0
49.30748,-122.65556,Gypsy Moth,2017,PITT MEADOWS,BRITISH COLUMBIA,Not Detected,0
49.30756,-122.96291,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30776,-123.04168,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30782,-122.98034,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30784,-121.91676,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.30793,-122.92759,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.30795,-123.0069,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30799,-123.0198,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30804,-123.03973,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30804,-123.0331,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30807,-123.00143,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30814,-121.65766,Gypsy Moth,2017,ROSEDALE,BRITISH COLUMBIA,Not Detected,0
49.30828,-122.9605,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30853,-123.03416,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30857,-123.06245,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.3086,-124.58224,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.30877,-123.04935,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30879,-124.54306,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.3088,-122.96516,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30881,-122.9975,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30893,-124.26961,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.30907,-123.05729,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30915,-123.0176,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30919,-121.26812,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.30935,-122.84333,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.30949,-119.81144,Gypsy Moth,2017,OLALLA,BRITISH COLUMBIA,Not Detected,0
49.30952,-123.01372,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30979,-123.02718,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.30985,-124.5651,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.30989,-124.40865,Gypsy Moth,2017,COOMBS,BRITISH COLUMBIA,Not Detected,0
49.3101,-122.95593,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31024,-122.94843,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31024,-122.74841,Gypsy Moth,2017,PORT COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.31044,-123.14845,Gypsy Moth,2017,VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31073,-122.9264,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.31091,-122.80968,Gypsy Moth,2017,COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.31097,-124.37106,Gypsy Moth,2017,COOMBS,BRITISH COLUMBIA,Not Detected,0
49.31115,-122.95206,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31155,-122.7724,Gypsy Moth,2017,COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.31161,-124.26709,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.31178,-122.85759,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.31225,-122.95716,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31226,-122.96899,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31249,-123.01967,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31264,-121.67473,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.31267,-124.28509,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.31287,-121.7072,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.3131,-121.62389,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.31313,-123.0276,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31313,-117.63282,Gypsy Moth,2017,CASTLEGAR,BRITISH COLUMBIA,Not Detected,0
49.31346,-123.08604,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31357,-123.03487,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31425,-124.27818,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.31438,-122.88086,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.31441,-122.96236,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.3145,-122.7504,Gypsy Moth,2017,PORT COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.31453,-122.95596,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.3146,-122.79752,Gypsy Moth,2017,COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.31463,-124.31326,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.31495,-122.9035,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.31507,-122.64471,Gypsy Moth,2017,PITT MEADOWS,BRITISH COLUMBIA,Not Detected,0
49.31528,-122.62209,Gypsy Moth,2017,PITT MEADOWS,BRITISH COLUMBIA,Not Detected,0
49.31564,-124.29865,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.31571,-122.94798,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31625,-117.66386,Gypsy Moth,2017,CASTLEGAR,BRITISH COLUMBIA,Not Detected,0
49.31626,-124.29742,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.3163,-124.29745,Gypsy Moth,2017,HORNBY ISLAND,BRITISH COLUMBIA,Not Detected,0
49.31634,-124.29762,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.31634,-124.29753,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.31636,-124.29755,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.31636,-124.29753,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.31646,-122.84644,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.31668,-123.10757,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31717,-123.12589,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31754,-124.28474,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.31769,-122.94467,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31777,-122.96136,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31796,-119.03825,Gypsy Moth,2017,BEAVERDELL,BRITISH COLUMBIA,Not Detected,0
49.31816,-122.95244,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31831,-124.41066,Gypsy Moth,2017,COOMBS,BRITISH COLUMBIA,Not Detected,0
49.31837,-122.69061,Gypsy Moth,2017,PORT COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.31902,-122.25276,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.31956,-119.54936,Gypsy Moth,2017,OKANAGAN FALLS,BRITISH COLUMBIA,Not Detected,0
49.31965,-122.95446,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.31969,-124.47546,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.31991,-124.26738,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.3201,-119.71586,Gypsy Moth,2017,TWIN LAKES,BRITISH COLUMBIA,Not Detected,0
49.32039,-122.94022,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.321,-123.0193,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32112,-124.45191,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.32128,-122.94795,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32143,-124.53296,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.32154,-124.53291,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.32158,-124.3567,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.3219,-123.13132,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32193,-123.10924,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32198,-124.28486,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.32206,-124.2765,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.32243,-122.79506,Gypsy Moth,2017,COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.32259,-123.08468,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32268,-123.06306,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32281,-122.88422,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.32287,-122.85568,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.32303,-123.04195,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.3231,-122.97416,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32327,-122.77375,Gypsy Moth,2017,COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.32339,-122.99678,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32344,-117.65288,Gypsy Moth,2017,CASTLEGAR,BRITISH COLUMBIA,Not Detected,0
49.32362,-122.95338,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32368,-121.87937,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.32369,-124.32871,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.32371,-124.67178,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.32423,-122.90057,Gypsy Moth,2017,PORT MOODY,BRITISH COLUMBIA,Not Detected,0
49.32428,-121.604,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.32444,-124.5658,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.32573,-121.75151,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.32587,-117.66796,Gypsy Moth,2017,CASTLEGAR,BRITISH COLUMBIA,Not Detected,0
49.32685,-117.24409,Gypsy Moth,2017,YMIR,BRITISH COLUMBIA,Not Detected,0
49.32716,-123.15714,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.32723,-124.28249,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.32724,-124.27585,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.32728,-124.27498,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.3278,-121.28933,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.32865,-124.55475,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.32938,-121.61481,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.32983,-121.63716,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.33101,-121.75076,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.33131,-122.99966,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33132,-122.25082,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.33137,-119.54842,Gypsy Moth,2017,OKANAGAN FALLS,BRITISH COLUMBIA,Not Detected,0
49.33146,-124.28806,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.33156,-122.96037,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33174,-124.66012,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.3322,-121.60879,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.33257,-124.44164,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.33316,-124.37682,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.33319,-122.6418,Gypsy Moth,2017,PITT MEADOWS,BRITISH COLUMBIA,Not Detected,0
49.33332,-124.53228,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.33347,-124.34518,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.33383,-124.46997,Gypsy Moth,2017,PARKSVILLE,BRITISH COLUMBIA,Not Detected,0
49.33469,-117.70081,Gypsy Moth,2017,ROBSON,BRITISH COLUMBIA,Not Detected,0
49.33489,-119.76689,Gypsy Moth,2017,OLALLA,BRITISH COLUMBIA,Not Detected,0
49.3351,-124.66483,Gypsy Moth,2017,BOWSER,BRITISH COLUMBIA,Not Detected,0
49.33554,-124.40953,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.33575,-117.7366,Gypsy Moth,2017,CASTLEGAR,BRITISH COLUMBIA,Not Detected,0
49.33604,-123.02234,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33645,-123.17464,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33667,-117.60225,Gypsy Moth,2017,BRILLIANT,BRITISH COLUMBIA,Not Detected,0
49.33679,-123.0631,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33683,-123.13184,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33726,-119.0568,Gypsy Moth,2017,BEAVERDELL,BRITISH COLUMBIA,Not Detected,0
49.33732,-123.15187,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33734,-124.5584,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.33744,-124.6547,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.33748,-123.1078,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33752,-122.78288,Gypsy Moth,2017,COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.33766,-123.08523,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33773,-117.66185,Gypsy Moth,2017,PASS CREEK PARK,BRITISH COLUMBIA,Not Detected,0
49.33809,-123.04092,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33826,-122.95651,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.3387,-123.19955,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.33871,-124.67173,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.33891,-123.3823,Gypsy Moth,2017,BOWEN ISLAND,BRITISH COLUMBIA,Not Detected,0
49.33902,-124.61511,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.33949,-119.54037,Gypsy Moth,2017,OKANAGAN FALLS,BRITISH COLUMBIA,Not Detected,0
49.33953,-124.45087,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.33965,-124.55247,Gypsy Moth,2017,HILLIERS,BRITISH COLUMBIA,Not Detected,0
49.33997,-123.26398,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.34021,-123.24301,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.34035,-123.21687,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.34091,-122.92848,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.34146,-124.42089,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.34218,-117.87554,Gypsy Moth,2017,SYRINGA CREEK,BRITISH COLUMBIA,Not Detected,0
49.3423,-123.37103,Gypsy Moth,2017,BOWEN ISLAND,BRITISH COLUMBIA,Not Detected,0
49.3425,-124.6916,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.34253,-124.47623,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.34305,-124.36237,Gypsy Moth,2017,FRENCH CREEK,BRITISH COLUMBIA,Not Detected,0
49.3431,-121.7462,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.34442,-119.71989,Gypsy Moth,2017,TWIN LAKES,BRITISH COLUMBIA,Not Detected,0
49.34469,-117.77901,Gypsy Moth,2017,ROBSON,BRITISH COLUMBIA,Not Detected,0
49.34502,-121.59093,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.34537,-123.06613,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.3455,-121.62045,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.34587,-119.57568,Gypsy Moth,2017,OKANAGAN FALLS,BRITISH COLUMBIA,Not Detected,0
49.3465,-121.60352,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.34665,-122.77108,Gypsy Moth,2017,COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.34685,-121.31689,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.34726,-122.9219,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.34727,-121.71032,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.3497,-123.1298,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35003,-124.43784,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.35017,-121.47224,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.35022,-123.15133,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35022,-119.58228,Gypsy Moth,2017,PENTICTON,BRITISH COLUMBIA,Not Detected,0
49.35044,-117.88723,Gypsy Moth,2017,SYRINGA CREEK,BRITISH COLUMBIA,Not Detected,0
49.35048,-124.40649,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.35048,-123.08478,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35055,-124.46726,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.35087,-123.17903,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35124,-123.02347,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35143,-123.10991,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35144,-123.39658,Gypsy Moth,2017,BOWEN ISLAND,BRITISH COLUMBIA,Not Detected,0
49.35149,-123.37925,Gypsy Moth,2017,BOWEN ISLAND,BRITISH COLUMBIA,Not Detected,0
49.35176,-124.74173,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.35187,-124.37803,Gypsy Moth,2017,FRENCH CREEK,BRITISH COLUMBIA,Not Detected,0
49.35193,-123.20171,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35205,-123.03851,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35218,-123.25948,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35289,-124.55093,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.35297,-123.18861,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35307,-121.64119,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.35308,-124.70735,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.35315,-123.24575,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35327,-122.80241,Gypsy Moth,2017,COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.35331,-121.72973,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.35396,-124.61688,Gypsy Moth,2017,HORNE LAKE,BRITISH COLUMBIA,Not Detected,0
49.35447,-123.39754,Gypsy Moth,2017,BOWEN ISLAND,BRITISH COLUMBIA,Not Detected,0
49.35452,-124.63466,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.35492,-124.57979,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.35517,-121.57533,Gypsy Moth,2017,HOPE,BRITISH COLUMBIA,Not Detected,0
49.3552,-123.00994,Gypsy Moth,2017,NORTH VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35577,-122.77926,Gypsy Moth,2017,COQUITLAM,BRITISH COLUMBIA,Not Detected,0
49.35613,-119.56626,Gypsy Moth,2017,PENTICTON,BRITISH COLUMBIA,Not Detected,0
49.35655,-120.07848,Gypsy Moth,2017,HEDLEY,BRITISH COLUMBIA,Not Detected,0
49.35663,-123.41651,Gypsy Moth,2017,BOWEN ISLAND,BRITISH COLUMBIA,Not Detected,0
49.3574,-121.60433,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.35888,-123.24136,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
49.35896,-124.42467,Gypsy Moth,2017,QUALICUM BEACH,BRITISH COLUMBIA,Not Detected,0
49.3601,-123.274,Gypsy Moth,2017,WEST VANCOUVER,BRITISH COLUMBIA,Not Detected,0
